epoch,stage,accuracy,loss,val_accuracy,val_loss
1,stage1_frozen_image_encoder,0.2715231776237488,2.866018295288086,0.4533333480358124,1.4117158651351929
2,stage1_frozen_image_encoder,0.3576158881187439,2.3660006523132324,0.5600000023841858,1.1739290952682495
3,stage1_frozen_image_encoder,0.3761589527130127,2.1919407844543457,0.5933333039283752,1.087351679801941
4,stage1_frozen_image_encoder,0.4092715084552765,2.078908681869507,0.6000000238418579,1.1002775430679321
5,stage1_frozen_image_encoder,0.4251655638217926,1.934052586555481,0.5799999833106995,1.0727086067199707
6,stage1_frozen_image_encoder,0.4317880868911743,1.9048523902893066,0.6666666865348816,0.9602200388908386
7,stage1_frozen_image_encoder,0.44768211245536804,1.8737634420394897,0.6600000262260437,0.9455714821815491
8,stage1_frozen_image_encoder,0.43973508477211,1.9620474576950073,0.699999988079071,0.9581930637359619
9,stage1_frozen_image_encoder,0.4556291401386261,1.8544204235076904,0.7133333086967468,0.8887071013450623
10,stage1_frozen_image_encoder,0.499337762594223,1.8081177473068237,0.7266666889190674,0.9065529108047485
11,stage1_frozen_image_encoder,0.4980132579803467,1.56136953830719,0.7400000095367432,0.9119744896888733
12,stage1_frozen_image_encoder,0.5231788158416748,1.6209826469421387,0.7200000286102295,0.915951669216156
13,stage1_frozen_image_encoder,0.49668875336647034,1.6684702634811401,0.7200000286102295,0.9280015826225281
14,stage1_frozen_image_encoder,0.5059602856636047,1.6031100749969482,0.6933333277702332,0.8963725566864014
15,stage1_frozen_image_encoder,0.5483443737030029,1.4994159936904907,0.753333330154419,0.8216397166252136
16,stage1_frozen_image_encoder,0.5536423921585083,1.3805012702941895,0.7266666889190674,0.8688124418258667
17,stage1_frozen_image_encoder,0.5549668669700623,1.3713229894638062,0.7066666483879089,0.9084833860397339
18,stage1_frozen_image_encoder,0.5284768342971802,1.3467673063278198,0.7400000095367432,0.8439390659332275
19,stage1_frozen_image_encoder,0.5682119131088257,1.409756064414978,0.6933333277702332,0.9222645163536072
20,stage1_frozen_image_encoder,0.5576158761978149,1.2669240236282349,0.7400000095367432,0.845649003982544
21,stage1_frozen_image_encoder,0.5774834156036377,1.3915175199508667,0.7400000095367432,0.8647691607475281
22,stage1_frozen_image_encoder,0.5682119131088257,1.3611503839492798,0.7200000286102295,0.8671084642410278
23,stage2_top_layer_finetune,0.5430463552474976,1.7132631540298462,0.6666666865348816,1.0571329593658447
24,stage2_top_layer_finetune,0.5403973460197449,1.6535704135894775,0.5799999833106995,1.184136152267456
25,stage2_top_layer_finetune,0.5907284617424011,1.274255394935608,0.6800000071525574,0.9452023506164551
26,stage2_top_layer_finetune,0.5125827789306641,1.8170896768569946,0.753333330154419,0.8427882194519043
27,stage2_top_layer_finetune,0.5920529961585999,1.474851369857788,0.7066666483879089,0.9911569952964783
28,stage2_top_layer_finetune,0.5483443737030029,2.1785545349121094,0.746666669845581,0.9936281442642212
29,stage2_top_layer_finetune,0.5668874382972717,1.7996044158935547,0.699999988079071,0.9573790431022644
30,stage2_top_layer_finetune,0.5403973460197449,1.9388132095336914,0.7266666889190674,1.033746600151062
31,stage2_top_layer_finetune,0.5602648854255676,2.5092389583587646,0.7133333086967468,1.3630776405334473
32,stage2_top_layer_finetune,0.5629138946533203,2.904128313064575,0.6466666460037231,1.2999414205551147
