epoch,stage,accuracy,loss,val_accuracy,val_loss
1,stage1_frozen_image_encoder,0.4743589758872986,1.311710238456726,0.5615079402923584,0.9886488318443298
2,stage1_frozen_image_encoder,0.6094164252281189,0.8652815222740173,0.7132936716079712,0.7732773423194885
3,stage1_frozen_image_encoder,0.6999337077140808,0.6866092681884766,0.7772817611694336,0.6289554834365845
4,stage1_frozen_image_encoder,0.7608311176300049,0.5679754614830017,0.7852182388305664,0.6046578288078308
5,stage1_frozen_image_encoder,0.7811670899391174,0.5051044225692749,0.78125,0.5976259708404541
6,stage1_frozen_image_encoder,0.7926613688468933,0.4595107436180115,0.7916666865348816,0.5487948060035706
7,stage1_frozen_image_encoder,0.8115605711936951,0.4193437695503235,0.82192462682724,0.5192061066627502
8,stage1_frozen_image_encoder,0.8170866370201111,0.40043404698371887,0.8134920597076416,0.5160045027732849
9,stage1_frozen_image_encoder,0.8400751352310181,0.3594125211238861,0.8278769850730896,0.475075900554657
10,stage1_frozen_image_encoder,0.8439434170722961,0.35561636090278625,0.8328372836112976,0.5018531680107117
11,stage1_frozen_image_encoder,0.8494694828987122,0.33070969581604004,0.8447420597076416,0.45312947034835815
12,stage1_frozen_image_encoder,0.8558797240257263,0.3211647570133209,0.8417658805847168,0.4915889799594879
13,stage1_frozen_image_encoder,0.8627321124076843,0.3038770258426666,0.8571428656578064,0.4247484803199768
14,stage1_frozen_image_encoder,0.8709107041358948,0.2868347764015198,0.867559552192688,0.4017747938632965
15,stage1_frozen_image_encoder,0.8754420876502991,0.27931034564971924,0.8492063283920288,0.4214246869087219
16,stage1_frozen_image_encoder,0.8809681534767151,0.26821228861808777,0.8680555820465088,0.4039532244205475
17,stage1_frozen_image_encoder,0.8900309205055237,0.24844250082969666,0.8710317611694336,0.41102853417396545
18,stage1_frozen_image_encoder,0.8948938846588135,0.23964665830135345,0.8611111044883728,0.43050849437713623
19,stage1_frozen_image_encoder,0.8965517282485962,0.23147599399089813,0.8601190447807312,0.4329471290111542
20,stage1_frozen_image_encoder,0.9005305171012878,0.22978328168392181,0.8635912537574768,0.4091326594352722
21,stage1_frozen_image_encoder,0.903514564037323,0.21395577490329742,0.8730158805847168,0.4148904085159302
22,stage2_top_layer_finetune,0.8381962776184082,0.36035826802253723,0.8224206566810608,0.48157957196235657
23,stage2_top_layer_finetune,0.8620689511299133,0.3106001019477844,0.8541666865348816,0.44342565536499023
24,stage2_top_layer_finetune,0.881189227104187,0.27557671070098877,0.886904776096344,0.38318824768066406
25,stage2_top_layer_finetune,0.898651659488678,0.241200253367424,0.8665674328804016,0.35260215401649475
26,stage2_top_layer_finetune,0.89290452003479,0.2605614960193634,0.8794642686843872,0.36925679445266724
27,stage2_top_layer_finetune,0.923740029335022,0.19053196907043457,0.8883928656578064,0.3488675653934479
28,stage2_top_layer_finetune,0.9161140322685242,0.2037050724029541,0.9151785969734192,0.26984739303588867
29,stage2_top_layer_finetune,0.9256189465522766,0.19222161173820496,0.882440447807312,0.3410215675830841
30,stage2_top_layer_finetune,0.9266136288642883,0.18975386023521423,0.88442462682724,0.411943644285202
31,stage2_top_layer_finetune,0.945070743560791,0.15654687583446503,0.8933531641960144,0.3759835362434387
