epoch,stage,accuracy,loss,val_accuracy,val_loss
1,stage1_frozen_image_encoder,0.5152317881584167,2.5234341621398926,0.5600000023841858,0.9046009182929993
2,stage1_frozen_image_encoder,0.5536423921585083,1.9823837280273438,0.5733333230018616,1.0229995250701904
3,stage1_frozen_image_encoder,0.5589404106140137,1.8581526279449463,0.653333306312561,0.7729521989822388
4,stage1_frozen_image_encoder,0.5589404106140137,1.8404057025909424,0.6800000071525574,0.7754736542701721
5,stage1_frozen_image_encoder,0.5536423921585083,1.7895833253860474,0.653333306312561,0.6840651631355286
6,stage1_frozen_image_encoder,0.6013244986534119,1.5637234449386597,0.6800000071525574,0.6910119652748108
7,stage1_frozen_image_encoder,0.6079469919204712,1.4323394298553467,0.6800000071525574,0.6782544851303101
8,stage1_frozen_image_encoder,0.6145695447921753,1.613101840019226,0.699999988079071,0.7222957611083984
9,stage1_frozen_image_encoder,0.6039735078811646,1.5814900398254395,0.6666666865348816,0.669550359249115
10,stage1_frozen_image_encoder,0.6238410472869873,1.4202549457550049,0.6800000071525574,0.682007908821106
11,stage1_frozen_image_encoder,0.617218554019928,1.5323971509933472,0.7133333086967468,0.6522117853164673
12,stage1_frozen_image_encoder,0.6291390657424927,1.4845471382141113,0.6866666674613953,0.6567026376724243
13,stage1_frozen_image_encoder,0.62649005651474,1.4109793901443481,0.7133333086967468,0.6896540522575378
14,stage1_frozen_image_encoder,0.6119205355644226,1.5063903331756592,0.7333333492279053,0.7406995296478271
15,stage1_frozen_image_encoder,0.6715231537818909,1.3113383054733276,0.6933333277702332,0.6503569483757019
16,stage1_frozen_image_encoder,0.6582781672477722,1.268005609512329,0.7066666483879089,0.6400230526924133
17,stage1_frozen_image_encoder,0.6370860934257507,1.2803446054458618,0.7133333086967468,0.6447504758834839
18,stage1_frozen_image_encoder,0.6622516512870789,1.2887569665908813,0.7133333086967468,0.6551803350448608
19,stage1_frozen_image_encoder,0.6701986789703369,1.3520718812942505,0.7133333086967468,0.6436312198638916
20,stage1_frozen_image_encoder,0.6847681999206543,1.1733098030090332,0.7066666483879089,0.646895706653595
21,stage1_frozen_image_encoder,0.6794701814651489,1.2294589281082153,0.7266666889190674,0.6495568156242371
22,stage1_frozen_image_encoder,0.7072847485542297,1.1169633865356445,0.7266666889190674,0.6809684634208679
23,stage1_frozen_image_encoder,0.6701986789703369,1.174765706062317,0.7133333086967468,0.6570411324501038
24,stage2_top_layer_finetune,0.6596026420593262,1.4900506734848022,0.7400000095367432,0.7050818204879761
25,stage2_top_layer_finetune,0.7006622552871704,1.5288232564926147,0.7733333110809326,0.6834128499031067
26,stage2_top_layer_finetune,0.7284768223762512,1.633833885192871,0.7666666507720947,0.8506707549095154
27,stage2_top_layer_finetune,0.7311258316040039,1.7283859252929688,0.800000011920929,0.9631959199905396
28,stage2_top_layer_finetune,0.7695364356040955,1.8020079135894775,0.7799999713897705,0.8459356427192688
29,stage2_top_layer_finetune,0.7708609104156494,1.6722698211669922,0.7733333110809326,1.1708980798721313
30,stage2_top_layer_finetune,0.7735099196434021,1.687034249305725,0.7799999713897705,0.794171929359436
31,stage2_top_layer_finetune,0.7774834632873535,1.6264426708221436,0.8133333325386047,1.0107924938201904
32,stage2_top_layer_finetune,0.8251655697822571,1.4595415592193604,0.8066666722297668,0.846025824546814
